"","MedicalText"
"26226","ALT (SGPT)"
"26227","ALT (SGPT)"
"26228","LDL Cholesterol Calc"
"26229","LDL Cholesterol Calc"
"26230","LDL Cholesterol Calc"
"26231","LDL Cholesterol Calc"
"26232","LDL Cholesterol Calc"
"26233","VLDL Chol Calc"
"26234","VLDL Chol Calc"
"26235","VLDL Chol Calc"
"26236","VLDL Chol Calc"
"26237","VLDL Chol Calc"
"26238","Risk Ratio (CHOL/HDL)"
"26239","Risk Ratio (CHOL/HDL)"
"26240","Risk Ratio (CHOL/HDL)"
"26241","Risk Ratio (CHOL/HDL)"
"26242","Risk Ratio (CHOL/HDL)"
"26243","Microalbumin, Urine"
"26244","Microalbumin, Urine"
"26245","Microalbumin, Urine"
"26246","TSH"
"26247","PSA Diagnostic"
"26248","PSA Diagnostic"
"26249","PSA Diagnostic"
"26250","PSA Diagnostic"
"26251","PSA Diagnostic"
"26252","PSA Diagnostic"
"26253","HIV 1/2 Screen"
"26254","HIV 1/2 Screen"
"26255","HIV 1/2 Screen"
"26256","ALBUMIN"
"26257","ALBUMIN"
"26258","ALBUMIN"
"26259","ALBUMIN"
"26260","ALBUMIN"
"26261","ALBUMIN"
"26262","ALBUMIN"
"26263","ALBUMIN"
"26264","ALK PHOSPHATASE"
"26265","ALK PHOSPHATASE"
"26266","ALK PHOSPHATASE"
"26267","ALK PHOSPHATASE"
"26268","ALK PHOSPHATASE"
"26269","ALK PHOSPHATASE"
"26270","ALK PHOSPHATASE"
"26271","ALK PHOSPHATASE"
"26272","ALT (SGPT)"
"26273","ALT (SGPT)"
"26274","ALT (SGPT)"
"26275","ALT (SGPT)"
"26276","ALT (SGPT)"
"26277","ALT (SGPT)"
"26278","ALT (SGPT)"
"26279","ALT (SGPT)"
"26280","AST (SGOT)"
"26281","AST (SGOT)"
"26282","AST (SGOT)"
"26283","AST (SGOT)"
"26284","AST (SGOT)"
"26285","AST (SGOT)"
"26286","AST (SGOT)"
"26287","AST (SGOT)"
"26288","BILIRUBIN,TOTAL"
"26289","BILIRUBIN,TOTAL"
"26290","BILIRUBIN,TOTAL"
"26291","BILIRUBIN,TOTAL"
"26292","BILIRUBIN,TOTAL"
"26293","BILIRUBIN,TOTAL"
"26294","BILIRUBIN,TOTAL"
"26295","BILIRUBIN,TOTAL"
"26296","BLOOD UREA NITROGEN"
"26297","BLOOD UREA NITROGEN"
"26298","BLOOD UREA NITROGEN"
"26299","BLOOD UREA NITROGEN"
"26300","BLOOD UREA NITROGEN"
"26301","BLOOD UREA NITROGEN"
"26302","BLOOD UREA NITROGEN"
"26303","BLOOD UREA NITROGEN"
"26304","CALCIUM"
"26305","CALCIUM"
"26306","CALCIUM"
"26307","CALCIUM"
"26308","CALCIUM"
"26309","CALCIUM"
"26310","CALCIUM"
"26311","CALCIUM"
"26312","CO2"
"26313","CO2"
"26314","CO2"
"26315","CO2"
"26316","CO2"
"26317","CO2"
"26318","CO2"
"26319","CO2"
"26320","CREATININE"
"26321","CREATININE"
"26322","CREATININE"
"26323","CREATININE"
"26324","CREATININE"
"26325","CREATININE"
"26326","CREATININE"
"26327","CREATININE"
"26328","GFR (AFRICAN AMERICAN)"
"26329","GFR (AFRICAN AMERICAN)"
"26330","GFR (AFRICAN AMERICAN)"
"26331","GFR (AFRICAN AMERICAN)"
"26332","GFR (AFRICAN AMERICAN)"
"26333","GFR (AFRICAN AMERICAN)"
"26334","GFR (AFRICAN AMERICAN)"
"26335","GFR (AFRICAN AMERICAN)"
"26336","GFR (NON AFRICAN AMER)"
"26337","GFR (NON AFRICAN AMER)"
"26338","GFR (NON AFRICAN AMER)"
"26339","GFR (NON AFRICAN AMER)"
"26340","GFR (NON AFRICAN AMER)"
"26341","GFR (NON AFRICAN AMER)"
"26342","GFR (NON AFRICAN AMER)"
"26343","GFR (NON AFRICAN AMER)"
"26344","MCH"
"26345","MCH"
"26346","MCH"
"26347","MCH"
"26348","MCH"
"26349","MCH"
"26350","MCH"
"26351","MCH"
"26352","MCH"
"26353","MCH"
"26354","MCH"
"26355","MCH"
"26356","MCH"
"26357","MCHC"
"26358","MCHC"
"26359","MCHC"
"26360","MCHC"
"26361","MCHC"
"26362","MCHC"
"26363","MCHC"
"26364","MCHC"
"26365","MCHC"
"26366","MCHC"
"26367","MCHC"
"26368","MCHC"
"26369","MCHC"
"26370","MCV"
"26371","MCV"
"26372","MCV"
"26373","MCV"
"26374","MCV"
"26375","MCV"
"26376","MCV"
"26377","MCV"
"26378","MCV"
"26379","MCV"
"26380","MCV"
"26381","MCV"
"26382","MCV"
"26383","SODIUM"
"26384","SODIUM"
"26385","SODIUM"
"26386","SODIUM"
"26387","SODIUM"
"26388","SODIUM"
"26389","SODIUM"
"26390","SODIUM"
"26391","RBC COUNT"
"26392","RBC COUNT"
"26393","RBC COUNT"
"26394","RBC COUNT"
"26395","RBC COUNT"
"26396","RBC COUNT"
"26397","RBC COUNT"
"26398","RBC COUNT"
"26399","RBC COUNT"
"26400","RBC COUNT"
"26401","RBC COUNT"
"26402","RBC COUNT"
"26403","RBC COUNT"
"26404","RDW"
"26405","RDW"
"26406","RDW"
"26407","RDW"
"26408","RDW"
"26409","RDW"
"26410","RDW"
"26411","RDW"
"26412","RDW"
"26413","RDW"
"26414","RDW"
"26415","RDW"
"26416","RDW"
"26417","TSH 3RD GENERATION"
"26418","TSH 3RD GENERATION"
"26419","TSH 3RD GENERATION"
"26420","TSH 3RD GENERATION"
"26421","TSH 3RD GENERATION"
"26422","TSH 3RD GENERATION"
"26423","TSH 3RD GENERATION"
"26424","TSH 3RD GENERATION"
"26425","TSH 3RD GENERATION"
"26426","TSH 3RD GENERATION"
"26427","TSH 3RD GENERATION"
"26428","TSH 3RD GENERATION"
"26429","WBC COUNT"
"26430","WBC COUNT"
"26431","WBC COUNT"
"26432","WBC COUNT"
"26433","WBC COUNT"
"26434","WBC COUNT"
"26435","WBC COUNT"
"26436","WBC COUNT"
"26437","WBC COUNT"
"26438","WBC COUNT"
"26439","WBC COUNT"
"26440","WBC COUNT"
"26441","WBC COUNT"
"26442","Sedimentation Rate"
"26443","Sedimentation Rate"
"26444","Sedimentation Rate"
"26445","Sedimentation Rate"
"26446","Sedimentation Rate"
"26447","Sedimentation Rate"
"26448","Hematocrit"
"26449","Hematocrit"
"26450","Hematocrit"
"26451","Hematocrit"
"26452","Hematocrit"
"26453","Hematocrit"
"26454","Hematocrit"
"26455","Hematocrit"
"26456","Hematocrit"
"26457","Hematocrit"
"26458","Hematocrit"
"26459","Hematocrit"
"26460","Hematocrit"
"26461","Hematocrit"
"26462","Hematocrit"
"26463","Hematocrit"
"26464","Hematocrit"
"26465","Hematocrit"
"26466","Hematocrit"
"26467","Hematocrit"
"26468","Hematocrit"
"26469","Hematocrit"
"26470","Hematocrit"
"26471","Hematocrit"
"26472","Hematocrit"
"26473","Hematocrit"
"26474","Hematocrit"
"26475","Hematocrit"
"26476","Hematocrit"
"26477","Hematocrit"
"26478","Hematocrit"
"26479","Hematocrit"
"26480","Hematocrit"
"26481","Hematocrit"
"26482","Hematocrit"
"26483","Hematocrit"
"26484","Hematocrit"
"26485","Hematocrit"
"26486","Hematocrit"
"26487","Hematocrit"
"26488","Hematocrit"
"26489","Hematocrit"
"26490","Hematocrit"
"26491","Hematocrit"
"26492","Hematocrit"
"26493","Hematocrit"
"26494","Hematocrit"
"26495","Hematocrit"
"26496","Hematocrit"
"26497","Hematocrit"
"26498","Hematocrit"
"26499","Hematocrit"
"26500","Hematocrit"
"26501","Hematocrit"
"26502","Hematocrit"
"26503","Hematocrit"
"26504","Hematocrit"
"26505","Hematocrit"
"26506","Hematocrit"
"26507","Hematocrit"
"26508","Hematocrit"
"26509","Hematocrit"
"26510","Hemoglobin"
"26511","Hemoglobin"
"26512","Hemoglobin"
"26513","Hemoglobin"
"26514","Hemoglobin"
"26515","Hemoglobin"
"26516","Hemoglobin"
"26517","Hemoglobin"
"26518","Hemoglobin"
"26519","Hemoglobin"
"26520","Hemoglobin"
"26521","Hemoglobin"
"26522","Hemoglobin"
"26523","Hemoglobin"
"26524","Hemoglobin"
"26525","Hemoglobin"
"26526","Hemoglobin"
"26527","Hemoglobin"
"26528","Hemoglobin"
"26529","Hemoglobin"
"26530","Hemoglobin"
"26531","Hemoglobin"
"26532","Hemoglobin"
"26533","Hemoglobin"
"26534","Hemoglobin"
"26535","Hemoglobin"
"26536","Hemoglobin"
"26537","Hemoglobin"
"26538","Hemoglobin"
"26539","Hemoglobin"
"26540","Hemoglobin"
"26541","Hemoglobin"
"26542","Hemoglobin"
"26543","Hemoglobin"
"26544","Hemoglobin"
"26545","Hemoglobin"
"26546","Hemoglobin"
"26547","Hemoglobin"
"26548","Hemoglobin"
"26549","Hemoglobin"
"26550","Hemoglobin"
"26551","Hemoglobin"
"26552","Hemoglobin"
"26553","Hemoglobin"
"26554","Hemoglobin"
"26555","Hemoglobin"
"26556","Hemoglobin"
"26557","Hemoglobin"
"26558","Hemoglobin"
"26559","Hemoglobin"
"26560","Hemoglobin"
"26561","Hemoglobin"
"26562","Hemoglobin"
"26563","Hemoglobin"
"26564","Hemoglobin"
"26565","Hemoglobin"
"26566","Hemoglobin"
"26567","Hemoglobin"
"26568","Hemoglobin"
"26569","Hemoglobin"
"26570","Hemoglobin"
"26571","Hemoglobin"
"26572","Microalbumin/Creatinine Ratio"
"26573","Microalbumin/Creatinine Ratio"
"26574","Microalbumin/Creatinine Ratio"
"26575","Microalbumin/Creatinine Ratio"
"26576","Amylase"
"26577","Bilirubin Direct"
"26578","Bilirubin Direct"
"26579","Bilirubin Direct"
"26580","Bilirubin Direct"
"26581","Bilirubin Direct"
"26582","Bilirubin Direct"
"26583","Bilirubin Direct"
"26584","Bilirubin Direct"
"26585","Bilirubin Direct"
"26586","Bilirubin Direct"
"26587","Bilirubin Direct"
"26588","Bilirubin Direct"
"26589","Bilirubin Direct"
"26590","Bilirubin Direct"
"26591","Bilirubin Total"
"26592","Bilirubin Total"
"26593","Bilirubin Total"
"26594","Bilirubin Total"
"26595","Bilirubin Total"
"26596","Bilirubin Total"
"26597","Bilirubin Total"
"26598","Bilirubin Total"
"26599","Bilirubin Total"
"26600","Bilirubin Total"
"26601","Bilirubin Total"
"26602","Bilirubin Total"
"26603","Bilirubin Total"
"26604","Bilirubin Total"
"26605","Bilirubin Total"
"26606","Bilirubin Total"
"26607","Bilirubin Total"
"26608","Bilirubin Total"
"26609","Bilirubin Total"
"26610","Bilirubin Total"
"26611","Bilirubin Total"
"26612","Bilirubin Total"
"26613","Bilirubin Total"
"26614","Bilirubin Total"
"26615","Bilirubin Total"
"26616","Bilirubin Total"
"26617","Bilirubin Total"
"26618","Bilirubin Total"
"26619","Bilirubin Total"
"26620","Bilirubin Total"
"26621","Bilirubin Total"
"26622","Bilirubin Total"
"26623","Bilirubin Total"
"26624","Bilirubin Total"
"26625","Bilirubin Total"
"26626","Bilirubin Total"
"26627","Bilirubin Total"
"26628","Bilirubin Total"
"26629","Bilirubin Total"
"26630","Bilirubin Total"
"26631","Bilirubin Total"
"26632","Bilirubin Total"
"26633","Bilirubin Total"
"26634","Bilirubin Total"
"26635","Bilirubin Total"
"26636","Bilirubin Total"
"26637","Bilirubin Total"
"26638","Bilirubin Total"
"26639","Bilirubin Total"
"26640","Bilirubin Total"
"26641","Bilirubin Total"
"26642","Bilirubin Total"
"26643","Bilirubin Total"
"26644","Bilirubin Total"
"26645","Bilirubin Total"
"26646","Bilirubin Total"
"26647","Bilirubin Total"
"26648","Bilirubin Total"
"26649","BUN"
"26650","BUN"
"26651","BUN"
"26652","BUN"
"26653","BUN"
"26654","BUN"
"26655","BUN"
"26656","BUN"
"26657","BUN"
"26658","BUN"
"26659","BUN"
"26660","BUN"
"26661","BUN"
"26662","BUN"
"26663","BUN"
"26664","BUN"
"26665","BUN"
"26666","BUN"
"26667","BUN"
"26668","BUN"
"26669","BUN"
"26670","BUN"
"26671","BUN"
"26672","BUN"
"26673","BUN"
"26674","BUN"
"26675","BUN"
"26676","BUN"
"26677","BUN"
"26678","BUN"
"26679","BUN"
"26680","BUN"
"26681","BUN"
"26682","BUN"
"26683","BUN"
"26684","BUN"
"26685","BUN"
"26686","BUN"
"26687","BUN"
"26688","BUN"
"26689","BUN"
"26690","BUN"
"26691","BUN"
"26692","BUN"
"26693","BUN"
"26694","BUN"
"26695","BUN"
"26696","BUN"
"26697","BUN"
"26698","BUN"
"26699","BUN"
"26700","BUN"
"26701","BUN"
"26702","BUN"
"26703","BUN"
"26704","BUN"
"26705","Estimated GFR (eGFR)"
"26706","Estimated GFR (eGFR)"
"26707","Estimated GFR (eGFR)"
"26708","Estimated GFR (eGFR)"
"26709","Estimated GFR (eGFR)"
"26710","Estimated GFR (eGFR)"
"26711","Estimated GFR (eGFR)"
"26712","Estimated GFR (eGFR)"
"26713","Estimated GFR (eGFR)"
"26714","Estimated GFR (eGFR)"
"26715","Estimated GFR (eGFR)"
"26716","Estimated GFR (eGFR)"
"26717","Estimated GFR (eGFR)"
"26718","Estimated GFR (eGFR)"
"26719","Estimated GFR (eGFR)"
"26720","Estimated GFR (eGFR)"
"26721","Estimated GFR (eGFR)"
"26722","Estimated GFR (eGFR)"
"26723","Estimated GFR (eGFR)"
"26724","Estimated GFR (eGFR)"
"26725","Estimated GFR (eGFR)"
"26726","Estimated GFR (eGFR)"
"26727","Estimated GFR (eGFR)"
"26728","Estimated GFR (eGFR)"
"26729","Estimated GFR (eGFR)"
"26730","Estimated GFR (eGFR)"
"26731","Estimated GFR (eGFR)"
"26732","Estimated GFR (eGFR)"
"26733","Estimated GFR (eGFR)"
"26734","Estimated GFR (eGFR)"
"26735","Estimated GFR (eGFR)"
"26736","Estimated GFR (eGFR)"
"26737","Estimated GFR (eGFR)"
"26738","Estimated GFR (eGFR)"
"26739","Estimated GFR (eGFR)"
"26740","Estimated GFR (eGFR)"
"26741","Estimated GFR (eGFR)"
"26742","Estimated GFR (eGFR)"
"26743","Estimated GFR (eGFR)"
"26744","Estimated GFR (eGFR)"
"26745","Estimated GFR (eGFR)"
"26746","Estimated GFR (eGFR)"
"26747","Estimated GFR (eGFR)"
"26748","Estimated GFR (eGFR)"
"26749","Estimated GFR (eGFR)"
"26750","Estimated GFR (eGFR)"
"26751","Estimated GFR (eGFR)"
"26752","Estimated GFR (eGFR)"
"26753","Potassium"
"26754","Potassium"
"26755","Potassium"
"26756","Potassium"
"26757","Potassium"
"26758","Potassium"
"26759","Potassium"
"26760","Potassium"
"26761","Potassium"
"26762","Potassium"
"26763","Potassium"
"26764","Potassium"
"26765","Potassium"
"26766","Potassium"
"26767","Potassium"
"26768","Potassium"
"26769","Potassium"
"26770","Potassium"
"26771","Potassium"
"26772","Potassium"
"26773","Potassium"
"26774","Potassium"
"26775","Potassium"
"26776","Potassium"
"26777","Potassium"
"26778","Potassium"
"26779","Potassium"
"26780","Potassium"
"26781","Potassium"
"26782","Potassium"
"26783","Potassium"
"26784","Potassium"
"26785","Potassium"
"26786","Potassium"
"26787","Potassium"
"26788","Potassium"
"26789","Potassium"
"26790","Potassium"
"26791","Potassium"
"26792","Potassium"
"26793","Potassium"
"26794","Potassium"
"26795","Potassium"
"26796","Potassium"
"26797","Potassium"
"26798","Potassium"
"26799","Potassium"
"26800","Potassium"
"26801","Potassium"
"26802","Potassium"
"26803","Potassium"
"26804","Potassium"
"26805","Potassium"
"26806","Potassium"
"26807","Potassium"
"26808","Potassium"
"26809","Potassium"
"26810","AST (SGOT )"
"26811","AST (SGOT )"
"26812","AST (SGOT )"
"26813","AST (SGOT )"
"26814","AST (SGOT )"
"26815","AST (SGOT )"
"26816","AST (SGOT )"
"26817","AST (SGOT )"
"26818","AST (SGOT )"
"26819","AST (SGOT )"
"26820","AST (SGOT )"
"26821","AST (SGOT )"
"26822","AST (SGOT )"
"26823","AST (SGOT )"
"26824","AST (SGOT )"
"26825","AST (SGOT )"
"26826","AST (SGOT )"
"26827","AST (SGOT )"
"26828","AST (SGOT )"
"26829","AST (SGOT )"
"26830","AST (SGOT )"
"26831","AST (SGOT )"
"26832","AST (SGOT )"
"26833","AST (SGOT )"
"26834","AST (SGOT )"
"26835","AST (SGOT )"
"26836","AST (SGOT )"
"26837","AST (SGOT )"
"26838","AST (SGOT )"
"26839","AST (SGOT )"
"26840","AST (SGOT )"
"26841","AST (SGOT )"
"26842","AST (SGOT )"
"26843","AST (SGOT )"
"26844","AST (SGOT )"
"26845","AST (SGOT )"
"26846","AST (SGOT )"
"26847","AST (SGOT )"
"26848","AST (SGOT )"
"26849","AST (SGOT )"
"26850","AST (SGOT )"
"26851","AST (SGOT )"
"26852","AST (SGOT )"
"26853","AST (SGOT )"
"26854","AST (SGOT )"
"26855","AST (SGOT )"
"26856","AST (SGOT )"
"26857","AST (SGOT )"
"26858","AST (SGOT )"
"26859","AST (SGOT )"
"26860","AST (SGOT )"
"26861","AST (SGOT )"
"26862","AST (SGOT )"
"26863","AST (SGOT )"
"26864","AST (SGOT )"
"26865","AST (SGOT )"
"26866","AST (SGOT )"
"26867","AST (SGOT )"
"26868","ALT (SGPT)"
"26869","ALT (SGPT)"
"26870","ALT (SGPT)"
"26871","ALT (SGPT)"
"26872","ALT (SGPT)"
"26873","ALT (SGPT)"
"26874","ALT (SGPT)"
"26875","ALT (SGPT)"
"26876","ALT (SGPT)"
"26877","ALT (SGPT)"
"26878","ALT (SGPT)"
"26879","ALT (SGPT)"
"26880","ALT (SGPT)"
"26881","ALT (SGPT)"
"26882","ALT (SGPT)"
"26883","ALT (SGPT)"
"26884","ALT (SGPT)"
"26885","ALT (SGPT)"
"26886","ALT (SGPT)"
"26887","ALT (SGPT)"
"26888","ALT (SGPT)"
"26889","ALT (SGPT)"
"26890","ALT (SGPT)"
"26891","ALT (SGPT)"
"26892","ALT (SGPT)"
"26893","ALT (SGPT)"
"26894","ALT (SGPT)"
"26895","ALT (SGPT)"
"26896","ALT (SGPT)"
"26897","ALT (SGPT)"
"26898","ALT (SGPT)"
"26899","ALT (SGPT)"
"26900","ALT (SGPT)"
"26901","ALT (SGPT)"
"26902","ALT (SGPT)"
"26903","ALT (SGPT)"
"26904","ALT (SGPT)"
"26905","ALT (SGPT)"
"26906","ALT (SGPT)"
"26907","ALT (SGPT)"
"26908","ALT (SGPT)"
"26909","ALT (SGPT)"
"26910","ALT (SGPT)"
"26911","ALT (SGPT)"
"26912","ALT (SGPT)"
"26913","ALT (SGPT)"
"26914","ALT (SGPT)"
"26915","ALT (SGPT)"
"26916","ALT (SGPT)"
"26917","ALT (SGPT)"
"26918","Protein Total"
"26919","Protein Total"
"26920","Protein Total"
"26921","Protein Total"
"26922","Protein Total"
"26923","Protein Total"
"26924","Protein Total"
"26925","Protein Total"
"26926","Protein Total"
"26927","Protein Total"
"26928","Protein Total"
"26929","Protein Total"
"26930","Protein Total"
"26931","Protein Total"
"26932","Protein Total"
"26933","Protein Total"
"26934","Protein Total"
"26935","Protein Total"
"26936","Protein Total"
"26937","Protein Total"
"26938","Protein Total"
"26939","Protein Total"
"26940","Protein Total"
"26941","Protein Total"
"26942","Protein Total"
"26943","Protein Total"
"26944","Protein Total"
"26945","Protein Total"
"26946","Protein Total"
"26947","Protein Total"
"26948","Protein Total"
"26949","Protein Total"
"26950","Protein Total"
"26951","Protein Total"
"26952","Protein Total"
"26953","Protein Total"
"26954","Protein Total"
"26955","Protein Total"
"26956","Protein Total"
"26957","Protein Total"
"26958","Protein Total"
"26959","Protein Total"
"26960","Protein Total"
"26961","Protein Total"
"26962","Protein Total"
"26963","Protein Total"
"26964","Protein Total"
"26965","Protein Total"
"26966","Protein Total"
"26967","Protein Total"
"26968","Protein Total"
"26969","Protein Total"
"26970","Protein Total"
"26971","Protein Total"
"26972","Protein Total"
"26973","Protein Total"
"26974","Protein Total"
"26975","Protein Total"
"26976","Protein Total"
"26977","Protein Total"
"26978","Uric Acid"
"26979","Uric Acid"
"26980","Uric Acid"
"26981","Uric Acid"
"26982","Uric Acid"
"26983","Uric Acid"
"26984","Uric Acid"
"26985","Uric Acid"
"26986","Uric Acid"
"26987","Uric Acid"
"26988","Uric Acid"
"26989","Uric Acid"
"26990","Uric Acid"
"26991","Uric Acid"
"26992","Uric Acid"
"26993","Total Cholesterol"
"26994","Total Cholesterol"
"26995","Total Cholesterol"
"26996","Total Cholesterol"
"26997","Total Cholesterol"
"26998","Total Cholesterol"
"26999","Total Cholesterol"
"27000","Total Cholesterol"
"27001","Total Cholesterol"
"27002","Total Cholesterol"
"27003","Total Cholesterol"
"27004","Total Cholesterol"
"27005","Total Cholesterol"
"27006","Total Cholesterol"
"27007","Total Cholesterol"
"27008","Total Cholesterol"
"27009","Total Cholesterol"
"27010","Total Cholesterol"
"27011","Total Cholesterol"
"27012","Total Cholesterol"
"27013","Total Cholesterol"
"27014","Total Cholesterol"
"27015","Total Cholesterol"
"27016","Total Cholesterol"
"27017","Total Cholesterol"
"27018","Total Cholesterol"
"27019","Total Cholesterol"
"27020","Total Cholesterol"
"27021","Total Cholesterol"
"27022","Total Cholesterol"
"27023","Total Cholesterol"
"27024","Total Cholesterol"
"27025","Total Cholesterol"
"27026","Total Cholesterol"
"27027","Total Cholesterol"
"27028","Total Cholesterol"
"27029","Total Cholesterol"
"27030","Total Cholesterol"
"27031","Total Cholesterol"
"27032","Total Cholesterol"
"27033","Total Cholesterol"
"27034","Total Cholesterol"
"27035","Total Cholesterol"
"27036","Total Cholesterol"
"27037","Total Cholesterol"
"27038","Total Cholesterol"
"27039","Total Cholesterol"
"27040","Total Cholesterol"
"27041","Total Cholesterol"
"27042","Total Cholesterol"
"27043","Total Cholesterol"
"27044","Total Cholesterol"
"27045","Total Cholesterol"
"27046","Total Cholesterol"
"27047","Total Cholesterol"
"27048","HDL Chol"
"27049","HDL Chol"
"27050","HDL Chol"
"27051","HDL Chol"
"27052","HDL Chol"
"27053","HDL Chol"
"27054","HDL Chol"
"27055","HDL Chol"
"27056","HDL Chol"
"27057","HDL Chol"
"27058","HDL Chol"
"27059","HDL Chol"
"27060","HDL Chol"
"27061","HDL Chol"
"27062","HDL Chol"
"27063","HDL Chol"
"27064","HDL Chol"
"27065","HDL Chol"
"27066","HDL Chol"
"27067","HDL Chol"
"27068","HDL Chol"
"27069","HDL Chol"
"27070","HDL Chol"
"27071","HDL Chol"
"27072","HDL Chol"
"27073","HDL Chol"
"27074","HDL Chol"
"27075","HDL Chol"
"27076","HDL Chol"
"27077","HDL Chol"
"27078","HDL Chol"
"27079","HDL Chol"
"27080","HDL Chol"
"27081","HDL Chol"
"27082","HDL Chol"
"27083","HDL Chol"
"27084","HDL Chol"
"27085","HDL Chol"
"27086","HDL Chol"
"27087","HDL Chol"
"27088","HDL Chol"
"27089","HDL Chol"
"27090","HDL Chol"
"27091","HDL Chol"
"27092","HDL Chol"
"27093","HDL Chol"
"27094","HDL Chol"
"27095","HDL Chol"
"27096","HDL Chol"
"27097","HDL Chol"
"27098","HDL Chol"
"27099","HDL Chol"
"27100","HDL Chol"
"27101","HDL Chol"
"27102","HDL Chol"
"27103","Non-HDL Cholesterol"
"27104","Non-HDL Cholesterol"
"27105","Non-HDL Cholesterol"
"27106","Non-HDL Cholesterol"
"27107","Non-HDL Cholesterol"
"27108","Non-HDL Cholesterol"
"27109","Non-HDL Cholesterol"
"27110","Non-HDL Cholesterol"
"27111","Homocysteine"
"27112","Homocysteine"
"27113","Homocysteine"
"27114","Homocysteine"
"27115","Homocysteine"
"27116","Homocysteine"
"27117","Homocysteine"
"27118","Homocysteine"
"27119","Homocysteine"
"27120","Lipoprotein (a)"
"27121","Lipoprotein (a)"
"27122","Lipoprotein (a)"
"27123","Lipoprotein (a)"
"27124","Lipoprotein (a)"
"27125","Lipoprotein (a)"
"27126","Lipoprotein (a)"
"27127","Lipoprotein (a)"
"27128","LDL Chol"
"27129","LDL Chol"
"27130","LDL Chol"
"27131","LDL Chol"
"27132","LDL Chol"
"27133","LDL Chol"
"27134","LDL Chol"
"27135","LDL Chol"
"27136","LDL Chol"
"27137","LDL Chol"
"27138","LDL Chol"
"27139","LDL Chol"
"27140","LDL Chol"
"27141","LDL Chol"
"27142","LDL Chol"
"27143","LDL Chol"
"27144","LDL Chol"
"27145","LDL Chol"
"27146","LDL Chol"
"27147","LDL Chol"
"27148","LDL Chol"
"27149","LDL Chol"
"27150","LDL Chol"
"27151","LDL Chol"
"27152","LDL Chol"
"27153","LDL Chol"
"27154","LDL Chol"
"27155","LDL Chol"
"27156","LDL Chol"
"27157","LDL Chol"
"27158","LDL Chol"
"27159","LDL Chol"
"27160","LDL Chol"
"27161","LDL Chol"
"27162","LDL Chol"
"27163","LDL Chol"
"27164","LDL Chol"
"27165","LDL Chol"
"27166","LDL Chol"
"27167","LDL Chol"
"27168","LDL Chol"
"27169","LDL Chol"
"27170","LDL Chol"
"27171","LDL Chol"
"27172","LDL Chol"
"27173","LDL Chol"
"27174","LDL Chol"
"27175","Chloride"
"27176","Chloride"
"27177","Chloride"
"27178","Chloride"
"27179","Chloride"
"27180","Chloride"
"27181","Chloride"
"27182","Chloride"
"27183","Chloride"
"27184","Chloride"
"27185","Chloride"
"27186","Chloride"
"27187","Chloride"
"27188","Chloride"
"27189","Chloride"
"27190","Chloride"
"27191","Chloride"
"27192","Chloride"
"27193","Chloride"
"27194","Chloride"
"27195","Chloride"
"27196","Chloride"
"27197","Chloride"
"27198","Chloride"
"27199","Chloride"
"27200","Chloride"
"27201","Chloride"
"27202","Chloride"
"27203","Chloride"
"27204","Chloride"
"27205","Chloride"
"27206","Chloride"
"27207","Chloride"
"27208","Chloride"
"27209","Chloride"
"27210","Chloride"
"27211","Chloride"
"27212","Chloride"
"27213","Chloride"
"27214","Chloride"
"27215","Chloride"
"27216","Chloride"
"27217","Chloride"
"27218","Chloride"
"27219","Chloride"
"27220","Chloride"
"27221","Chloride"
"27222","Chloride"
"27223","Chloride"
"27224","Chloride"
"27225","Chloride"
"27226","Chloride"
"27227","Chloride"
"27228","Chloride"
"27229","Chloride"
"27230","Chloride"
"27231","Chloride"
"27232","Cholesterol / HDL Ratio"
"27233","Cholesterol / HDL Ratio"
"27234","Cholesterol / HDL Ratio"
"27235","Cholesterol / HDL Ratio"
"27236","Cholesterol / HDL Ratio"
"27237","Cholesterol / HDL Ratio"
"27238","Cholesterol / HDL Ratio"
"27239","Cholesterol / HDL Ratio"
"27240","Cholesterol / HDL Ratio"
"27241","Cholesterol / HDL Ratio"
"27242","Cholesterol / HDL Ratio"
"27243","Cholesterol / HDL Ratio"
"27244","Cholesterol / HDL Ratio"
"27245","Cholesterol / HDL Ratio"
"27246","Cholesterol / HDL Ratio"
"27247","Cholesterol / HDL Ratio"
"27248","Cholesterol / HDL Ratio"
"27249","Cholesterol / HDL Ratio"
"27250","Cholesterol / HDL Ratio"
"27251","Cholesterol / HDL Ratio"
"27252","Cholesterol / HDL Ratio"
"27253","Cholesterol / HDL Ratio"
"27254","Cholesterol / HDL Ratio"
"27255","Cholesterol / HDL Ratio"
"27256","Cholesterol / HDL Ratio"
"27257","Cholesterol / HDL Ratio"
"27258","Cholesterol / HDL Ratio"
"27259","Cholesterol / HDL Ratio"
"27260","Cholesterol / HDL Ratio"
"27261","Cholesterol / HDL Ratio"
"27262","Cholesterol / HDL Ratio"
"27263","Cholesterol / HDL Ratio"
"27264","Cholesterol / HDL Ratio"
"27265","Cholesterol / HDL Ratio"
"27266","Cholesterol / HDL Ratio"
"27267","Cholesterol / HDL Ratio"
"27268","Cholesterol / HDL Ratio"
"27269","Cholesterol / HDL Ratio"
"27270","Cholesterol / HDL Ratio"
"27271","Cholesterol / HDL Ratio"
"27272","Cholesterol / HDL Ratio"
"27273","Cholesterol / HDL Ratio"
